,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,PREMIOS,LINK,DATA_COLETA
66,60fc83b070b4b14381fe414f,"Cachaça Vale Verde Hibisco, Mel e Limão Artesanal 500 ml","      R$39,90      ","Cachaça Vale Verde Hibisco, Mel e Limão Artesanal 500 ml www.cachacaepresente.com.br ORIGEM: Cachaça Composta Mineira produzida em Betim - Minas Gerais - Brasil Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Madeira: Envelhecida 03 anos em tonéis de carvalho Cachaça Artesanal feita com Cachaça de alambique com hibisco, Mel e um toque de limão. Volume: 500 ml Teor Alcoólico: 18% ",Volume: 500 ml,, Envelhecida 03 anos em tonéis de carvalho, Cachaça Composta Mineira produzida em Betim - Minas Gerais - Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-vale-verde-hibisco-mel-e-limao-artesanal-500-ml/,24/07/2021 17:48
67,60fc83b070b4b14381fe4150,Cachaça de alambique Doçura de Minas Prata 750 ml,"      R$43,99      ","Cachaça de alambique Doçura de Minas Prata 750 ml www.cachacaepresente.com.br Origem: Camanducaia/MG Armazenada em tonéis de Inox Envelhecimento: Blend de vários anos Grad. Alcoólica: 42% Volume: 750 ml. Edição Limitada criada pelo Engenho Quinta das Castanheiras. É um blend de cachaça armazenadas em tonéis inox com tempos diferentes de armazenamento, deixando essa cachaça com um sabor e aroma singular! Uma cachaça suave para tomar e também para fazer uma excelente caipirinha brasileira. ",Volume: 750 ml,,, Camanducaia/MG , Blend de vários anos,,https://www.cachacaepresente.com.br/produtos/cachaca-de-alambique-docura-de-minas-prata-750-ml/,24/07/2021 17:48
68,60fc83b170b4b14381fe4151,Cachaça Artesanal de Alambique Abrideira Minas 670 ml,"      R$43,99      ","Cachaça Artesanal de Alambique Abrideira Minas 670 ml www.cachacaepresente.com.br Cachaça tipica Mineira, Paineiras. Madeira: Jequitibá Envelhecimento: 1 ano Graduação Alcoólica: 40% Volume: 670ml Uma cachaça suave para tomar e também para fazer uma excelente caipirinha brasileira. ",Volume: 670 ml, 40% , Jequitibá Envelhecimento: 1 ano ,,,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-de-alambique-abrideira-minas-670-ml/,24/07/2021 17:48
69,60fc83b170b4b14381fe4152,Cachaça Artesanal Velho Alambique Cabreúva 700 ML,"      R$69,90      ","Cachaça Artesanal Velho Alambique Cabreúva 700 ml - cachaça é presente Origem: Santa Tereza, RS Madeira: Cabreúva Envelhecimento: 1 ano Grad. Alcoólica: 40% Volume: 700ml O solo do vale do rio Taquari, identificado como um dos mais férteis do mundo, em Santa Tereza (RS), tem as condições ideias para o plantio de cana-De-Açúcar, matéria-Prima das cachaças Velho Alambique e A Locomotiva. Ideal para beber pura e na composição de drinques. A cachaça Velho Alambique é elaborada a partir de canaviais próprios que não possuem nenhum tipo de agrotóxico. São cultivadas de maneira orgânica, sendo assim a cachaça possui um sabor surpreendente. A Cachaça Ouro é fruto do envelhecimento em barris de Cabreúva. ",Volume: 700 ML,, Cabreúva Envelhecimento: 1 ano," Santa Tereza, RS",,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-velho-alambique-cabreuva-700-ml/,24/07/2021 17:49
70,60fc83b170b4b14381fe4153,Cachaça Artesanal de Alambique Orgulho Mineiro Ouro 700 ml,"      R$74,90      ", Cachaça Artesanal de Alambique Orgulho Mineiro Ouro 700 ml www.cachacaepresente.com.br Orgulho Mineiro: Cachaça Orgulho Mineiro 700 ml Origem: Borda da Mata / Minas Gerais Madeira: Carvalho Envelhecimento: N/A Teor Alcoólico: 40% Volume: 700 ml Tipo: Ouro ,Volume: 700 ml,, Carvalho , Borda da Mata / Minas Gerais ,,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-de-alambique-orgulho-mineiro-ouro-700-ml/,24/07/2021 17:49
71,60fc83b170b4b14381fe4154,Cachaça Artesanal Engenho são Luiz Premium Balsamo 750 ml,"      R$99,99      ","Cachaça Artesanal Engenho são Luiz Premium Balsamo 750 ml Cachaça é Presente, um presente diferente! Origem: Lençóis Paulista/SP Madeira: Bálsamo Envelhecimento: 18 meses Grad. Alcoólica: 40% Volume: 750ml. Essa cachaça é uma Premium São Luiz, envelhecida por 18 meses em barris de Bálsamo, uma cachaça com aroma marcante, sabor amadeirado, lembrando frutas secas. Revela sabores e aromas marcantes trazidos pelo armazenamento em barris de Bálsamo, madeira intensa e muito aromática. Na degustação, traz uma sensação duradoura de especiarias, com um toque de pimenta, típico do armazenamento em barris de Bálsamo... ",Volume: 750 ml,, Bálsamo Envelhecimento: 18 meses, Lençóis Paulista/SP,,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-engenho-sao-luiz-premium-balsamo-750-ml/,24/07/2021 17:49
72,60fc83b170b4b14381fe4155,Cachaça Artesanal Soledade Envelhecida em Bálsamo 750 ml,"      R$179,90      ","Cachaça Artesanal Soledade Envelhecida em Bálsamo 750 ml​ www.cachacaepresente.com.br Cachaça soledade Bálsamo Revela sabores e aromas marcantes trazidos pelo armazenamento em barris de Bálsamo, madeira intensa e muito aromática. Na degustação, traz uma sensação duradoura de especiarias, com um toque de pimenta, típico do armazenamento em barris de Bálsamo... Origem: Friburgo Rio de Janeiro. Grad. Alc: 40% Volume: 750 ml Madeira: Envelhecida na madeira Bálsamo. ",Volume: 750 ml,, Envelhecida na madeira Bálsamo. , Friburgo Rio de Janeiro. Grad. Alc: 40% ,,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-soledade-envelhecida-em-balsamo-750-ml/,24/07/2021 17:49
73,60fc83b170b4b14381fe4156,Cachaça Sagrada Ouro Amburana Artesanal 670ml,"      R$59,90      ","Cachaça Sagrada Ouro Amburana Artesanal 670 ml De beber rezando Quando dois mineiros, bons conhecedores e apreciadores de cachaça, exigentes no paladar e sonhadores, resolveram produzir a própria cachaça, queriam que fosse daquelas de beber rezando. E os dois mineiros sonhadores mantém a promessa de seguirem religiosamente a receita para a produção da melhor aguardente. Assim, nascia a Cachaça Sagrada, uma bebida para ser cultuada. De beber rezando Esta tradicional garrafa leva as bandeiras de Minas e do Brasil e tem referência de Cachaça de Minas, razão do batismo de Uai. É de coloração amarelada por ser armazenada em tóneis de madeira de Amburana. Tem o sabor mais leve e o delicioso aroma da Amburana, tradicional madeira utilizada para armazenar e envelhecer bebidas destiladas. Origem: Bom Jesus do Amparo / MG Madeira: Amburana Envelhecimento Grad. Alcoólica: 42% Volume: 670ml ",Volume: 670ml,, Amburana Envelhecimento, Bom Jesus do Amparo / MG,,,https://www.cachacaepresente.com.br/produtos/cachaca-sagrada-ouro-amburana-artesanal-670ml/,24/07/2021 17:49
74,60fc83b270b4b14381fe4157,Cachaça Trindade Artesanal Platinum Amendoim Porcelana 700 ml cachaça é Presente,"      R$99,99      ","Cachaça Trindade Artesanal Platinum Amendoim Porcelana 700 ml Cachaça Trindade Platinum Louça 700 ml Origem: Brasil Região: Alterosa / Minas Teor alcoólico: 40% A cachaça A Trindade é triplamente filtrada e feita somente com o ""coração"" do destilado. Ela é estocada exclusivamente em toneis de madeira amendoim, que são garimpados e reciclados, devido a esta madeira estar em extinção e com extração controlada por lei. A madeira amendoim é considerada a mais nobre das madeiras para o armazenamento da cachaça, pois tem a propriedade de preservar e acentuar as características naturais da bebida, como o perfume e sabor. Ela abaixa a acidez da cachaça e transfere uma leve coloração castanho-rosada ao produto final. Esta é a principal característica destes toneis: transmitir um sabor e odor muito suave à cachaça que possibilita apreciar o gosto da matéria prima. A Trindade fica armazenada por um período mínimo de 12 meses, sendo produzida com baixíssima acidez, o que faz seu sabor ser mais leve. Por isto, recomenda-se saborear o produto puro, à temperatura ambiente ou resfriada. ",Volume: 700 ml,,, Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-trindade-artesanal-platinum-amendoim-porcelana-700-ml-cachaca-e-presente/,24/07/2021 17:50
75,60fc83b270b4b14381fe4158,Cachaça com Gengibre Pérola 670 ML Artesanal,"      R$49,90      ","Cachaça Mista de Gengibre Premium Pérola Artesanal 670 ml cachaca é Presente A cachaça Gengibre Pérola é 100% artesanal, elaborado com raiz de gengibre selecionada. Origem: Piatã - Chapada da Diamantina - BA Volume: 670 ml Teor Alc: 17% Consumir bem gelado, ou na elaboração de vários drinks e sucos deliciosos. RECEITA: 200 ml de Tônica Schweppes, 1 dose 50 ml do Gengibre Pérola e 5 pedras de gelo. ",Volume: 670 ML,,, Piatã - Chapada da Diamantina - BA ,,,https://www.cachacaepresente.com.br/produtos/cachaca-com-gengibre-perola-670-ml-artesanal/,24/07/2021 17:50
76,60fc83b270b4b14381fe4159,Cachaça Mineira Artesanal Beata Prata 600 ml cachaça e presente,"      R$39,99      ",Cachaça Mineira Artesanal Beata Prata 600 ml www.cachacaepresente.com.br 1 - Cachaça Beata Prata 600 ml. Origem: Coronel Xavier Chaves/MG Madeira: Neutra Envelhecimento: 6 meses para descansar e suavizar Teor Alcoólico: 40% Volume: 600 ml ,Volume: 600 ml,, Neutra , Coronel Xavier Chaves/MG ,,,https://www.cachacaepresente.com.br/produtos/cachaca-mineira-artesanal-beata-prata-600-ml-cachaca-e-presente/,24/07/2021 17:50
77,60fc83b270b4b14381fe415a,Cachaça Beata Envelhecida em Carvalho 600 ML,"      R$45,90      ",Cachaça Beata Envelhecida em Carvalho 600 ML Cachaça Beata Ouro Artesanal 600 ml Ingredientes: mosto fermentado do caldo de cana-de-açúcar Origem: Coronel Xavier Chaves/MG Madeira: Envelhecida no Carvalho 1 ano. Grad. Alcoólica: 40% ,Volume: 600 ML,, Envelhecida no Carvalho 1 ano., Coronel Xavier Chaves/MG,,,https://www.cachacaepresente.com.br/produtos/cachaca-beata-envelhecida-em-carvalho-600-ml/,24/07/2021 17:50
78,60fc83b270b4b14381fe415b,Cachaça Alambique Engenho São Luiz Premium Carvalho Envelhecida 600 ml,"      R$79,90      ","Cachaça Alambique São Luiz Premium Carvalho 600 ml Origem: Lençóis Paulista / SP Madeira: Carvalho Envelhecimento: 1 ano e meio (18 meses) Graduação Alcoólica: 42% Volume: 600ml Cachaça dourada, 100% artesanal envelhecida por 18 meses em barris de carvalho. Uma bebida que esbanja elegância, leveza e suavidade, criando experiências incríveis em qualquer ocasião: de uma degustação relaxante em um final de tarde a deliciosos shots e drinks em uma grande festa com os amigos. Algumas de suas premiações: 2015 - 4o Lugar no Ranking Revista Sexy de cachaças edição de Maio 2014 - 2 o Lugar no Superior Taste Award - Bruxelas/Bélgica / Conferido pelo ITQI 2014 - 4 o Lugar no I Concurso de Cachaça de Leme/SP 2014 - 5 o Lugar no VII Festival de Cachaças de Ourinhos - Ourinhos/SP - Categoria Cachaças Envelhecidas 2012. É proibida a venda e consumo de bebidas alcoólicas para menores de 18 anos. Beba com moderação. Se beber não dirija. ",Volume: 600 ml, 42%, Carvalho Envelhecimento: 1 ano e meio (18 meses), Lençóis Paulista / SP,,,https://www.cachacaepresente.com.br/produtos/cachaca-alambique-engenho-sao-luiz-premium-carvalho-envelhecida-600-ml/,24/07/2021 17:50
79,60fc83b270b4b14381fe415c,Cachaça Mista com Jambu Meu Garoto - 275 ml - cachacaepresente.com.br,"      R$52,90      ","Cachaça Mista com Jambu Meu Garoto - 275 ml Com sabor inconfundível e marcante, a cachaça proporciona novas sensações e uma experiência eufórica ao paladar. Basta um gole dessa cachaça para que a sensação de dormência tome conta dos lábios, língua e céu da boca. Jambu, também conhecida como agrião do pará, é uma erva típica da região norte do Brasil, mais precisamente do Pará, Amazonas, Acre e Rondônia. A Cachaça de Jambu é produzida por L M Porto em Belém no Pará. Origem: Ananindeua / PA Grad. Alcoólica: 38% Volume: 275 ML Jambu da Amazônia https://www.youtube.com/watch?v=WrehQ4oZsdI ",Volume: 275 ml,,, Ananindeua / PA ,,,https://www.cachacaepresente.com.br/produtos/cachaca-mista-com-jambu-meu-garoto-275-ml-cachacaepresente-com-br/,24/07/2021 17:50
80,60fc83b270b4b14381fe415d,Cachaça Rainha Paraibana 600 ML,"      R$43,00      ",Cachaça Rainha Paraibana 600 ML Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Não contém glúten. Validade Indeterminada Origem: Bananeiras Madeira: Freijó Grad. Alcoólica: 50% Volume: 600 ML ,Volume: 600 ML,, Freijó, Bananeiras,,,https://www.cachacaepresente.com.br/produtos/cachaca-rainha-paraibana-600-ml/,24/07/2021 17:51
81,60fc83b370b4b14381fe415e,Cachaça de Alambique Dom Cabral Prata 700 ML,"      R$79,90      ","Cachaça de Alambique Dom Cabral Prata 700 ML Produzida em Itabirito – MG, uma legítima cachaça mineira, uma das únicas pratas envelhecidas que existe no mercado, o que lhe confere baixa acidez e sabor mais suave e macio, é uma cachaça descansada em barris de aço inox. Maravilhosa para caipirinha, pura, gelada ou com gelo. As cachaças Dom CabraL são feitas na medida para cada ocasião, esta é para beber com a galera ou para deixar em casa e ir tomando devagarinho e cada dia um pouquinho. ESPECIFICAÇÕES TÉCNICAS: Envelhecimento: Mínimo 1 ano em tonéis de aço inox Graduação alcoólica: 40% Vol. Grupo: Cachaça Tipo: Prata Volume: 700 ml Marca: Dom Cabral ",Volume: 700 ML, 40% Vol.,,,,,https://www.cachacaepresente.com.br/produtos/cachaca-de-alambique-dom-cabral-prata-700-ml/,24/07/2021 17:51
82,60fc83b370b4b14381fe415f,CACHAÇA PURO DESEJO ENVELHECIDA 700 ML,"      R$49,90      ","CACHAÇA PURO DESEJO ENVELHECIDA ORIGEM: Cachaça produzida no interior do Estado de São Paulo - Brasil Cachaça Puro Desejo Envelhecida. Cachaça destilada em Alambique de cobre e envelhecida por doze meses em tonéis de carvalho, ganhando cor, aroma e sabor. Graduação Alcoólica 38%. Contém 700ml - Garrafa Brasil Cachaça Nacional. Cachaça de alambique descansada durante 6 meses em tanque de inox, destilada do mosto fermentado de caldo da cana-de-açúcar Código: 736532532282 ",Volume: 700 ML,,, Cachaça produzida no interior do Estado de São Paulo - Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-puro-desejo-envelhecida-700-ml/,24/07/2021 17:51
83,60fc83b470b4b14381fe4160,BEBIDA MISTA - CACHAÇA COM MEL 700 ML,"      R$49,90      ","CACHAÇA PURO DESEJO MEL 700 ML ORIGEM: Cachaça Paulista produzida no Interior de São Paulo - Brasil Produzida pela Cachaçaria Puro Desejo Conteúdo: 700ml Graduação Alcoólica: 22% Medidas: Altura: 28cm - Diâmetro: 7,2 cm Bebida Alcoólica Mista ",Volume: 700 ML, 22%,, Cachaça Paulista produzida no Interior de São Paulo - Brasil ,,,https://www.cachacaepresente.com.br/produtos/bebida-mista-cachaca-com-mel-700-ml/,24/07/2021 17:51
84,60fc83b470b4b14381fe4161,Cachaça Germana Palha 1000 ML,"      R$109,90      ","Cachaça Germana Palha 1000 ML Origem: Nova União – MG Madeira: Carvalho Francês e Bálsamo Envelhecimento: 2 anos Grad. Alcoólica: 40% Vol  Volume: 1000ml A Germana Tradicional descansa por dois anos em tonéis de carvalho francês (um ano) e em dornas de bálsamo (um ano) o que proporciona um agradável aroma, além de ser uma bebida suave porém de sabor marcante indicada para todos os paladares. A Germana Palha é ideal para apreciadores que amam um sabor seco e distinto o qual é criado por esses dois tipos especiais de madeira. Deixando ela uma bebida suave, porém marcante. Um prazer muito especial de altíssimo nível. PREMIAÇÕES: 2018 - Medalha de Ouro no Concurso Mundial de Bruxelas, Edição Brasil 2016 26° Lugar no II Ranking da Cúpula da Cachaça 2014 26° Lugar no I Ranking da Cúpula da Cachaça 2011 - 4° Lugar no Ranking da Revista Playboy ",Volume: 1000 ML,, Carvalho Francês e Bálsamo, Nova União – MG , 2 anos,,https://www.cachacaepresente.com.br/produtos/cachaca-germana-palha-1000-ml/,24/07/2021 17:51
85,60fc83b470b4b14381fe4162,Cachaça Artesanal Gogó da Ema Tradicional Envelhecida em Bálsamo 750 ml,"      R$79,90      ","Cachaça Artesanal Gogó da Ema Tradicional Envelhecida em Bálsamo 750 ml www.cachacaepresente.com.br Cachaça de Alambique Destilado da Cana de Açucar: Origem: São Sebastião/AL Madeira: Bálsamo Envelhecimento: 2 anos Grad. Alcoólica: 40% Volume: 750 ml A madeira de Bálsamo representa um dos melhores sabores da cachaça típica brasileira, seu equilíbrio sensorial proporciona uma cachaça macia e encorpada para ser degustada com criatividade. PREMIAÇÕES 2017 - Medalha de Ouro no Concurso Mundial de Bruxelas Etapa Brasil 2016 - Duplo Ouro no New York World Wine &amp; Spirits Competition 2016 - Medalha de Ouro no CWSA China Wine &amp; Spirits Awards 2016 - Medalha de Bronze no International Spirits Challenge em Londres 2015 - Medalha de Prata no San Francisco World Spirits Competition 2015 - Eleita pela Revista Vip entre as 15 melhores cachaças do Brasil (Agosto de 2015) 2013 - Medalha de Ouro no Concurso Mundial de Bruxelas 2013 - Medalha de Bronze no Concurso da Expo Cachaça São Paulo ",Volume: 750 ml,, Bálsamo Envelhecimento: 2 anos , São Sebastião/AL , 2 anos,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-gogo-da-ema-tradicional-envelhecida-em-balsamo-750-ml/,24/07/2021 17:51
86,60fc83b470b4b14381fe4163,Cachaça Artesanal de Alambique Chico Mineiro Ouro 700 ml Cachaça é Presente,"      R$58,90      ","Cachaça Chico Mineiro Ouro 700 ml www.cachaçaepresente.com.br ORIGEM: Cachaça Mineira produzida em Paineiras - Minas Gerais - Brasil Produzida pela Fazenda Palmitos Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Não contém glúten. Validade Indeterminada. Madeira: Envelhecida em tonéis de carvalho por 30 meses. Tipo: Ouro Conteúdo: 700ml Embalagem: Sem caixa Graduação Alcoólica: 40% Medidas: 28,5 cm - Diâmetro: 7,5 cm MAPA: MG-06500 00001-3 Produzida desde 1922 por João Xavier Borges, fazendeiro e boiadeiro era conhecida como Cachaça Xavier. Em 1991 seus netos e sobrinhos construiram um novo alambique e rebatizaram a Cachaça como Chico Mineiro, em homenagem ao lendário e folclórico peão de boiadeiro e ao fundador e pioneiro João Xavier Borges. ",Volume: 700 ml, 40%, Envelhecida em tonéis de carvalho por 30 meses., Cachaça Mineira produzida em Paineiras - Minas Gerais - Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-artesanal-de-alambique-chico-mineiro-ouro-700-ml-cachaca-e-presente/,24/07/2021 17:52
87,60fc83b470b4b14381fe4164,CACHAÇA VALE VERDE OURO CARVALHO EXTRA PREMIUM 3 ANOS 160 ML - 00973,"      R$29,90      ","CACHAÇA VALE VERDE OURO CARVALHO EXTRA PREMIUM 3 ANOS 160 ML - 00973 ORIGEM: Cachaça Mineira produzida em Betim - Minas Gerais - Brasil Produzida pela Cachaçaria Germana Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Não contém glúten. Validade Indeterminada. Madeira: Envelhecida 03 anos em tonéis de carvalho. Tipo: Extra Premium Conteúdo: 160ml - Garrafa de bolso Embalagem: Sem caixa de papelão Graduação Alcoólica: 40% Medidas: Altura: 13,5 cm - Comprimento: 8,5 cm e Largura: 3,5 cm MAPA: 05568 00001-5 A Cachaça Vale Verde Extra Premium tem 100% do conteúdo envelhecido em tonéis de carvalho durante três anos e atende as mais rigorosas normas e padrões de qualidade internacional. Os três anos em tonéis de carvalho explicam a cor dourada e o buquê marcante de madeira. Selo de qualidade: AMPAQ - Associação Mineira de Produtores de Cachaça de Qualidade PRÊMIOS: 2011 - 2.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY 2009 - 2.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY 2007 - 1.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY OPINIÃO: - BLOG Papo de Bar : ""Com uma graduação de 40% de álcool, é bem encorpada e deixa aquela bela cortina no copo. Ao contrário do que parece, com o envelhecimento ela não fica doce demais e o seu sabor é muito peculiar. O álcool e o aroma são bem suaves e percebe-se o cuidado na produção desde o primeiro gole."" ",Volume: 160 ML, 40%, Envelhecida 03 anos em tonéis de carvalho., Cachaça Mineira produzida em Betim - Minas Gerais - Brasil ,3 anos,"2011 - 2.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY
2009 - 2.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY
2007 - 1.o Lugar no Ranking das Melhores Cachaças do Brasil da Revista PLAYBOY",https://www.cachacaepresente.com.br/produtos/cachaca-vale-verde-ouro-carvalho-extra-premium-3-anos-160-ml-00973/,24/07/2021 17:52
88,60fc83b470b4b14381fe4165,CACHAÇA ASA BRANCA OURO AMBURANA/UMBURANA 670ML - 01125,"      R$49,00      ",CACHAÇA ASA BRANCA OURO AMBURANA/UMBURANA 670ML - 01125 ORIGEM: Cachaça Mineira produzida em Salinas - Minas Gerais -Brasil Produzida pela Cachaça Asa Branca Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Não contém glúten. Validade Indeterminada. Madeira: Envelhecida 03 anos em tonéis de umburana ou amburana Conteúdo: 670ml - Garrafa Minas Graduação Alcoólica: 42% Medidas: Altura: 29 cm - Diâmetro: 7 cm MAPA: MG ,Volume: 670ML, 42%, Envelhecida 03 anos em tonéis de umburana ou amburana, Cachaça Mineira produzida em Salinas - Minas Gerais -Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-asa-branca-ouro-amburana-umburana-670ml-01125/,24/07/2021 17:52
89,60fc83b470b4b14381fe4166,Cachaça Velho Alambique Blend Carvalho Grápia e Angico 700 ML,"      R$78,50      ","Cachaça Velho Alambique Blend Carvalho Grápia e Angico 700 ML ORIGEM: Cachaça Gaúcha produzida em Santa Tereza - Rio Grande do Sul - Brasil Produzida pela Cachaçaria Velho Alambique Cachaça de alambique destilada do mosto fermentado de caldo da cana-de-açúcar Não contém glúten. Validade Indeterminada. Madeira: Envelhecida em carvalho e armazenada em grápia e angico por 3 anos - Orgânica Conteúdo: 670ml - Garrafa com relevo Embalagem: caixa papelão Graduação Alcoólica: 39% Medidas: Altura: 28cm - Diâmetro: 7,2 cm MAPA: RS A cachaça Velho Alambique é elaborada a partir de canaviais próprios que não possuem nenhum tipo de agrotóxico. São cultivadas de maneira orgânica, sendo assim a cachaça possui um sabor surpreendente. A Cachaça Ouro é fruto do envelhecimento da bebida em barris de Carvalho, Grápia e Angico. PRÊMIOS das Cachaças Velho Alambique: Silver Medal Concours Mondial de Bruxelles – 2013 Bronze Medal Expo Cachaça – Categoria Madeira Umburana – 2013 Bronze Medal Expointer – Categoria Agroindústria Familiar – 2013 Silver Medal Expo Cachaça – Categoria Madeira Umburana – 2013 Silver Medal Expo Cachaça – Categoria Madeira Umburana – 2012 Top 10 Envelhecidas – Ranking Folha de São Paulo – 2011 ",Volume: 700 ML, 39%, Envelhecida em carvalho e armazenada em grápia e angico por 3 anos - Orgânica, Cachaça Gaúcha produzida em Santa Tereza - Rio Grande do Sul - Brasil ,,,https://www.cachacaepresente.com.br/produtos/cachaca-velho-alambique-blend-carvalho-grapia-e-angico-700-ml/,24/07/2021 17:52
